Re,Im
7.530061334619895e-17,2.6163485016854282e-17
-0.0005599634655853602,1.7407664546008708e-05
0.0008760705485700416,-0.003563404352316949
0.0010720129785173874,-1.670512802502767e-05
-0.001803413780963868,5.070494364366586e-06
0.0007467566844957802,-0.0030265189583380536
-1.5631898280625094e-16,-4.949987336119106e-17
0.0007347754383883437,0.0001628455647729718
-7.967980162052488e-18,-3.4617632367723924e-17
0.00032901462617316945,-7.572973862557912e-07
-0.00289857670233197,4.058486824713519e-05
0.0007217605721026649,-0.002909817850976849
0.000438350716778984,4.754242748507052e-05
-0.0008692834521578793,-0.00010377715984087492
1.9819349136831834e-17,1.321644727926913e-17
9.582974909941535e-18,-7.752293054361738e-18
4.033243431014619e-17,1.3592676487858854e-17
0.0012208675317165274,-0.004984847910633482
7.275319929866584e-17,4.47139119316608e-17
-0.005945953518836474,9.441228902156698e-05
0.0003545224158067243,1.0071384294945101e-05
0.0009446019502732495,-0.003842154842786374
-2.753234239418685e-16,-2.310732853045351e-17
2.1002927281101047e-16,-2.0706325483099433e-17
0.0016404914786715336,-4.512528933862394e-05
-0.005400659485607486,8.369230902224769e-05
-0.013808298290351222,0.052614963318242024
0.0034322251437961526,0.0
0.0017626588511254115,-0.006693643009250758
6.0076536017176e-17,1.0590187438742985e-17
0.00159977279448711,0.00038079603064336846
7.156357628920705e-17,7.349026320838515e-18
0.0018757075582873403,2.491082823097003e-05
-0.009280039469758873,-1.467131693347985e-05
0.0007072354244496044,-0.002859786751717015
-0.0001532874261732014,-1.9647638189281274e-05
-1.410045034494384e-17,-1.3592880797511077e-18
2.704535529677184e-16,3.253690397859828e-17
5.0192895671846955e-05,6.322009354130615e-06
0.0007085159455926486,-0.002861602853391428
-5.772380955353163e-17,8.868354911192321e-18
-7.242028136542988e-05,-8.773594405385102e-06
-7.242028136543109e-05,-8.773594405379337e-06
-3.581600771712454e-17,-3.488598130309329e-18
-3.581600771712454e-17,-3.488598130309329e-18
0.001704487262622916,-0.006440555648622879
0.0013361962544580597,0.00017867366255527363
-0.0018956531509197443,-0.00025632437786192246
-1.540269211790193e-17,-1.493930263050908e-17
1.1407729763140728e-17,-8.646215590869138e-18
1.730797039884647e-17,6.602193804209287e-18
0.0016328411468695167,-0.006210608687871453
3.007420014278235e-16,1.8280185450279378e-17
2.0796565743697524e-17,1.0793022325150728e-17
-1.5802223086974808e-17,-9.139551357039618e-18
-0.00010887989939977848,-1.5337855828568494e-05
0.001640652673789723,-0.006233380294718922
1.1995404635346598e-16,3.049956707698407e-17
0.00015710728057359224,2.1373666514602147e-05
0.00015710728057356807,2.1373666514593548e-05
-0.00016661542151815515,-2.3889074146825786e-05
-0.00016661542151814269,-2.3889074146795455e-05
-0.04382929855196958,0.001441699794877065
1.685706484530026e-17,8.675689844616195e-18
0.004881682215564182,0.016421942728793118
-0.00014636902901178845,-0.0005862482630040386
-0.04192703307070677,0.0013420568208172279
-7.86334853336288e-18,5.3982577605519904e-17
-2.831508214457606e-17,-6.95248622535008e-18
0.002618736651313761,0.008821735489438803
-0.06026613338347465,0.0009894615129698353
-0.004749392193519253,-0.016958149980160927
0.007623909154872679,0.02862450231567697
-0.051197262820565324,0.0007978045481634418
1.566224752698191e-17,-6.323541266213666e-18
-0.00048677400216842504,-0.012352444818669329
-5.868943223093556e-18,-2.227592342563755e-17
-0.0013882404326735068,-0.005222953005584157
0.012768902616859375,0.045871693840573186
-0.04923900944629763,0.0007067061808590642
-0.0010783739190327417,-0.007161694271655876
0.00198764974902509,0.014241918558130413
-1.4106688216567216e-17,-5.3779684976647483e-17
3.212420201944689e-16,1.310570195859985e-16
-3.16808201775264e-16,-1.3905946233006736e-16
-0.08428679521158759,0.0014583044892007662
-5.6307617882203855e-18,1.6420805504038503e-16
0.026370557242140283,0.09405156104854252
-0.0013229306125652441,-0.005673417299658283
-0.0649805055339205,0.0010668630242136855
3.1531022925719294e-17,8.790561058185126e-17
-2.2113887582466878e-17,5.2966557092921674e-18
-0.007578670015055413,-0.025869076259493883
0.023919408539727644,0.08543486372542808
-0.10970291423867118,9.16057252964759e-05
0.0017626588511254115,0.006693643009250758
0.8863042120810299,0.0
4.401216292488098e-17,1.6092635579632037e-16
-0.000642948799538561,-0.027003849580626127
-1.3805138916358862e-16,2.1055740678468074e-18
-0.0074500734526439325,-0.02989823487085066
-0.004737258912495395,-0.01810578538570324
-0.04838355132261088,0.0007281544823859345
0.0003290886397896447,0.002517024536538526
-1.4332822721019795e-18,-9.58034018794796e-18
-1.6510109518627391e-18,-3.014764841345636e-17
-0.00010952841834150893,-0.0008237158118080634
-0.04841775476939806,0.0007154109207756547
-5.888173785412339e-18,-6.050444164754914e-17
0.00016356036987340609,0.0011870336984717792
0.00016356036987340815,0.0011870336984717792
-3.452824121030484e-18,2.042575274835872e-18
-3.452824121030484e-18,2.042575274835872e-18
-0.10943238631522995,-0.0001346139885564394
-0.002750997461161816,-0.02197171491479111
0.003857692797232192,0.031183016777627918
1.0250366770584548e-16,4.1748203221510886e-17
7.994498145156486e-17,1.2075199043868537e-17
-7.819603984499568e-17,1.5406962097448383e-18
-0.10548018888138194,4.1595855936159797e-05
1.0283186423075155e-18,1.7950062040107566e-17
7.04129109604253e-19,1.672806025544192e-17
1.2553521196682207e-17,1.2472257836030253e-16
0.00021179688752598802,0.0017936212426838815
-0.1058745709752374,1.2766021522076648e-05
-3.384573663591167e-17,-1.3031209241328876e-16
-0.00031764992308901585,-0.002584919389962315
-0.0003176499230891261,-0.002584919389961811
0.00031746570087297924,0.0027464697289605955
0.0003174657008732356,0.0027464697289603566
-1.0362003049947119e-16,-7.909455253795641e-17
3.637272875335601e-17,3.19593729478483e-18
-4.885775562187946e-18,8.831266555707863e-18
-2.7049865032859574e-19,-7.811697753617709e-20
1.9522162777276245e-17,2.4441527450325883e-17
-9.534877930412849e-17,6.665849331355672e-17
-7.272185073977029e-17,-2.0621164961763064e-17
7.619382159571604e-18,-1.6798394474748345e-18
-1.1944284022119777e-17,7.831554872011606e-17
-3.466722401776573e-17,-2.088497506208547e-17
-2.836153214642657e-17,-8.682816893621681e-17
-9.43595835853164e-17,-6.119187102282028e-17
-2.482810878282871e-17,-2.8916144218239374e-18
-5.528172328075522e-17,-9.934787987410107e-19
-2.2600101121058115e-17,-1.1465225674986246e-17
8.42796855698911e-17,-2.2522586485157325e-17
3.803539683331077e-17,6.792843496899785e-17
-3.745707224499666e-17,1.8929735057359385e-17
1.2973021794662949e-17,1.1678830405348835e-17
6.208696886522264e-17,-1.088857294577063e-17
1.0253421698028999e-17,-1.203745283039384e-17
-3.7258243880293085e-19,7.411987028652288e-17
-3.419898159725364e-17,-6.962144406922527e-17
6.209255227935494e-17,-6.425534771244937e-17
-2.0927308669648066e-16,6.80274487194706e-17
2.0963627547118018e-16,-9.280888519036577e-17
1.419243728695302e-17,7.521035072758597e-19
5.554652012932055e-17,2.718785736396616e-17
-3.524286326466937e-17,-1.678309757664847e-17
2.7381963842333496e-16,-2.9766773305535727e-18
-8.190959110104018e-17,-1.2125651219149786e-16
-2.1316868123972697e-18,-3.904662228465195e-17
1.714826269207916e-17,-6.140309044765747e-18
6.0076536017176e-17,-1.0590187438742985e-17
4.401216292488098e-17,-1.6092635579632037e-16
-6.661338147750939e-16,0.0
4.1284375360052913e-16,2.5479337431920804e-17
-1.5351105965647337e-16,4.9835578890083794e-17
1.633782279783886e-15,-3.402736781811609e-16
1.0247028196739801e-16,-1.3589348987400243e-16
7.388442001324561e-17,6.368586222898526e-17
1.3131189220900383e-17,-4.864711493793376e-18
4.994269369050648e-17,-6.947957746147549e-18
1.913960633779791e-17,-1.2203951573706124e-17
-4.672057140510572e-18,4.2339192796702455e-18
1.7611215317308795e-16,-9.819086881827455e-17
-1.4133713466449634e-17,-1.0790031535662526e-17
3.043104235112394e-17,7.273467307336042e-18
2.971106434595778e-17,-2.2032178601768253e-17
-1.2268129938903087e-17,2.3131571400247516e-18
-1.2268129938903087e-17,2.3131571400247516e-18
1.168048567152287e-16,-7.0509766132255e-17
2.005873282371752e-16,-1.101611290308118e-16
2.495236663224136e-16,1.602267192939439e-16
5.459807671025053e-16,1.6206815176045772e-16
1.1755898123626462e-17,-9.020837550572042e-18
1.926867605466074e-17,-3.13504696413735e-17
1.0159914442646269e-16,3.362487754682782e-17
2.6038281133089275e-17,7.088714367228751e-18
3.49120645201036e-17,-1.3347839480608955e-17
4.974107047945832e-17,-4.049628846114344e-17
-1.022643923673134e-18,9.866682270048334e-18
8.600742679879975e-17,-2.0118607897091945e-18
-2.7089271130396208e-17,3.858961148277981e-17
-7.782948737148629e-17,4.835811081331343e-19
8.790947262529318e-18,-3.350074679864163e-17
-3.2457593926508e-17,4.333175501895429e-17
-2.5201475121872133e-17,-2.565310739560665e-17
9.456330537377866e-05,0.010418035233797229
4.176837446210563e-17,-1.8672717001730425e-17
0.003927976147265013,-0.001066580795168721
-0.00014006734984683364,3.14488310535763e-05
8.165443159246221e-05,0.009965665298284083
-1.3169516068660701e-16,5.1215632339401756e-17
-8.203497914738274e-17,7.987059518453845e-18
0.002110056460087415,-0.0005720884438298461
-0.00010579783534500636,0.014319385120454591
-0.0040545824579524105,0.00103212838724235
0.00684170937489886,-0.0016488808430345666
-0.00010003382592285083,0.012164356806327202
-4.265550370111286e-17,-8.552515884668004e-18
-0.0029365778513680274,4.576055509192193e-05
-1.5049109701824364e-17,5.615649155175829e-18
-0.00124835235717157,0.00030018477452300926
0.010967179118165825,-0.0027733338310867374
-0.00011059666183367593,0.011698737524255765
-0.0017070698714823185,0.0002156249128954126
0.0033938335849199247,-0.0003915481058391998
-6.113656976576254e-18,1.758223507790413e-17
2.7364982291907928e-18,2.283805427322274e-16
-5.181904346060971e-17,-2.2062027361431947e-16
-0.0001302797491466282,0.020027175995915462
-1.0270271346735516e-16,7.769057091845949e-17
0.02248728094766434,-0.005731401618128235
-0.001354972658504365,0.0002821256883155575
-0.00011407396557824284,0.015439531820324093
3.9934995000879603e-16,-7.917793205362711e-17
-5.223699145173889e-18,1.3239829850920105e-17
-0.006187013202201827,0.001653718022654566
0.020426870744272744,-0.005197957444250421
-0.0005986118838237913,0.026056021482166503
0.00159977279448711,-0.00038079603064336846
-0.000642948799538561,0.027003849580626127
4.1284375360052913e-16,-2.5479337431920804e-17
0.01354481124786533,0.0
3.477421638346868e-16,-1.4982289970046794e-16
-0.007143250139928286,0.0016003902342533215
-0.004327088355956568,0.0010227567462915135
-0.00010066487365951769,0.011495679233729615
0.0005996786720887161,-6.39279814708249e-05
7.13267476830407e-17,-1.3673589403355673e-17
-1.9742851498395332e-17,4.86854453059041e-18
-0.00019625985669972131,2.135595245679002e-05
-0.00010388501305607891,0.011503730818500755
-9.671428244248609e-17,2.5621405454993034e-17
0.00028285691996834933,-3.213450384434102e-05
0.00028285691996834955,-3.213450384436656e-05
3.568770052125722e-18,-6.2249113696447626e-18
3.568770052125722e-18,-6.2249113696447626e-18
0.001373646581085676,-0.05485728352174482
0.011047343403410856,-0.001116835771338262
-0.01567821494582918,0.0015616822033656887
3.981429121614458e-16,-2.498729838365711e-16
-2.86341983899531e-17,8.267157533420638e-18
-2.0020322773719567e-17,-5.530572035988277e-18
0.0012381392122013213,-0.05287813444538649
1.278496000538484e-18,-5.807365017902085e-18
5.4216329023462963e-17,-5.66630787976654e-18
4.197377931696033e-17,1.5901862024241323e-17
-0.0009016774257014454,8.476630115882725e-05
0.0012572989921070092,-0.05307549564929222
-5.863342586797508e-17,-8.39732548549031e-17
0.0012996217739133275,-0.0001283860651569395
0.0012996217739129955,-0.0001283860651570601
-0.0013806054021670998,0.00012636547984944048
-0.0013806054021670623,0.00012636547984943197
-5.3597955679709306e-17,-1.7493268339546441e-16
3.030296435500301e-17,-1.5011479275682315e-17
-5.2603980335988905e-17,3.776129388748552e-18
3.3214687774905937e-18,3.43529893155741e-18
1.2904722186554883e-16,7.731026289401691e-17
-5.76192201444806e-17,1.496117071527511e-17
-6.538535378956082e-17,-1.4409670859291646e-17
-6.900994628388722e-17,-5.654110135551937e-17
1.1905312789771087e-16,-1.3431169807984289e-17
6.374124843383032e-17,3.625579110623551e-18
-1.6692735501248433e-16,1.7301576027638272e-18
1.6232278314456456e-17,-2.6434554006443487e-17
2.8962905265723476e-17,1.8248897016021905e-17
8.671069440225916e-18,2.937488857376551e-17
-4.3930302702391313e-17,-1.5408204675166225e-17
9.007480320244138e-17,-9.267733981076503e-19
-1.8667237678397132e-16,-4.2897340541126487e-17
-3.260631362696661e-17,-1.625419856653145e-16
2.294774912591072e-16,1.464998849276188e-18
-5.12137632218038e-17,-3.523421610692781e-17
-7.668421469597608e-17,3.8400432933402555e-17
2.777512376781474e-17,-3.689003129028499e-17
-6.847838149859416e-17,3.448144519742891e-17
-1.5618342503290288e-17,-1.5244795587328136e-16
9.991634823516524e-17,-1.1555004262085158e-16
2.9841660596994515e-16,1.7588589122272152e-17
-1.3491313689769788e-17,2.20358129111845e-18
4.2127002753279525e-17,-5.769859033806931e-17
-8.747590522393862e-17,-3.4820815026788033e-17
1.5328828188851968e-16,4.4505879826736523e-17
4.354662151626748e-17,-1.5426798929515082e-19
1.944497160398653e-16,3.2785267009509906e-17
1.4278144884735043e-18,9.21205535234501e-17
7.156357628920705e-17,-7.349026320838515e-18
-1.3805138916358862e-16,-2.1055740678468074e-18
-1.5351105965647337e-16,-4.9835578890083794e-17
3.477421638346868e-16,1.4982289970046794e-16
2.220446049250313e-16,0.0
1.161920971193797e-15,5.198199628454732e-17
3.390710524392936e-16,-1.8559532336614024e-17
-1.3769768680889734e-17,-7.47544918847527e-17
-5.889653214328149e-17,-1.7323141157433242e-19
5.092271243220374e-17,5.491888494642192e-18
6.132861352874532e-17,-7.50905578772478e-18
1.9088744012111556e-17,3.4548795716325992e-18
-1.1960542325955297e-16,-1.7653584233131005e-17
3.8431721863895754e-17,9.97655168275489e-18
2.4437412785782064e-18,-3.1101044620245096e-17
-1.0810206763583458e-17,2.6017775144901406e-17
-6.150765749073474e-18,-1.2856072124197683e-19
-6.150765749073474e-18,-1.2856072124197683e-19
-1.0296788314715719e-16,-6.489003245646804e-17
1.0464687742468193e-16,1.3803817096683237e-16
1.2831395808616269e-16,5.290607302418922e-17
6.358731211472965e-16,9.18032779259583e-17
3.514924238951799e-18,-7.255192990709074e-18
1.5397200086062284e-17,-1.7275675273697013e-17
-1.3556537393182317e-16,-5.605527918948529e-17
-3.889967640810958e-17,1.7686035494357457e-18
1.939248520128659e-17,-9.345096194307149e-18
-1.1660339875100258e-16,6.012666536576982e-18
7.648743766875771e-17,3.2933788928529313e-18
-1.0678600515886341e-16,3.82860549955169e-17
2.8633165207025556e-18,5.994311514622027e-17
-1.0059466554854259e-16,-3.256102655950829e-17
-5.639682389427543e-17,2.2096351727819135e-17
2.1891004459907035e-18,-3.388309546979182e-17
-1.8156215424853045e-17,4.708004341206871e-18
0.0029802059713420165,-0.013891846039769127
2.3681930833283e-17,-7.39519050908653e-18
-0.005545090222063966,0.0002482460567714757
0.00019576883182449747,-9.02491569494744e-08
0.0028625141905511626,-0.013286012489157993
-9.200696296778566e-17,1.9137907102885383e-17
-1.5245115569435493e-16,-5.0700802799702575e-17
-0.002978490840615008,0.0001322039857584406
0.004409986567862929,-0.019023776247886728
0.005703298097120561,-0.00016465245492714906
-0.009596107037177205,0.0001544298939137531
0.003759813626802336,-0.016157721330288775
-3.839526395102511e-17,1.0182821037393737e-17
0.0039214524863065035,0.0008146194153160396
-7.877273080138352e-17,-2.458437291053914e-17
0.0017507246445690103,-2.7281460122458078e-05
-0.015421263145605112,0.0004208075886800674
0.0036350497142482586,-0.015534955849775708
0.0023359457072796696,0.00022200793408320508
-0.004633032566878763,-0.0004907942688539964
6.063181636792533e-17,2.1871739661226476e-17
1.6877230349872109e-19,-1.5763744811215808e-16
-3.356409593454617e-17,1.6191197080629682e-16
0.006144292723901918,-0.026612039046642694
1.428269238120549e-16,-5.4026101799777995e-17
-0.031633397147441525,0.0009225982732334473
0.00188722394414141,2.8538309710262797e-05
0.00475496170882798,-0.020511928148535186
2.1126722335983402e-17,-1.3782451089905562e-17
3.519323736792251e-16,3.8962994619139926e-17
0.008726321540456076,-0.00035605875600060893
-0.02873249380588942,0.0008270180115173848
-0.007164345614432942,0.028854243638689398
0.0018757075582873403,-2.491082823097003e-05
-0.0074500734526439325,0.02989823487085066
1.633782279783886e-15,3.402736781811609e-16
-0.007143250139928286,-0.0016003902342533215
1.161920971193797e-15,-5.198199628454732e-17
0.009982921094628727,0.0
-0.005071638636746814,5.933595863138021e-05
0.0035612931005172934,-0.015267699980219446
-0.0008170734595640717,-9.371761837790903e-05
5.155618307248768e-17,7.096500172732705e-18
5.952210122515704e-17,4.8089920063523565e-17
0.0002675371122403903,3.0094003323697437e-05
0.003567978763956246,-0.015277454456629194
7.661984845837659e-17,1.1138290567838973e-19
-0.00038598845709283773,-4.156874464088757e-05
-0.0003859884570928376,-4.1568744640886976e-05
-2.0990608396555406e-17,-3.543355104393823e-18
-2.0990608396555406e-17,-3.543355104393823e-18
-0.007206107207570807,0.02876828037604184
-0.0059580978204250585,-0.0007163055313083093
0.008452883540252426,0.001028864501475396
-9.333867485507298e-16,-1.3449712313544426e-16
1.7896447620823044e-16,-1.5566186718036767e-17
1.4897687673494344e-16,4.104976941283287e-17
-0.006900796649158069,0.02774052945415283
1.9357671127320107e-17,-9.287429585098871e-18
-6.028211099584842e-17,5.3613267364811626e-18
1.9368301542828587e-17,2.263651931997167e-18
0.00048554139570737445,6.183392581843631e-05
-0.006934220373974844,0.027842349796830656
-1.7603115473148872e-17,1.1990947180340792e-17
-0.0007005628243618023,-8.584897906789599e-05
-0.0007005628243616519,-8.584897906776291e-05
0.0007430331532822462,9.648323239461935e-05
0.0007430331532822479,9.648323239460393e-05
-0.0015966082072136306,0.0070397821505995255
5.562669075551035e-17,1.5420010470624128e-17
0.002818556158614049,-9.315820891535418e-05
-9.945727477566089e-05,-1.1177510158994664e-06
-0.001533216150802432,0.006732699137619582
-6.004587702318157e-17,4.0871546044382053e-17
2.7185916465759146e-17,-1.3368917320623618e-17
0.001513953033729017,-4.946039622281175e-05
-0.0023534847208407186,0.009638466230774162
-0.0028984338875588374,4.974967621034843e-05
0.0048760427931356445,-2.1418420964613907e-05
-0.0020061412637893527,0.008186284441197955
2.239249461703349e-18,2.2411668998381723e-17
-0.001987379598589362,-0.0004371604665703982
-1.362068946876324e-16,-2.0293056274260564e-17
-0.0008895854667296097,3.453977228908006e-06
0.007836989021226232,-0.00012212343278880417
-0.001939055702377028,0.007870641508996386
-0.0011854145030914026,-0.00012667130011605426
0.0023508094475155773,0.0002768765353486569
3.234651806098721e-17,-3.3768709072859755e-17
-1.0412854355283158e-16,-1.3644052302639057e-16
7.938042097923906e-17,1.3183271655235428e-16
-0.003279669638940565,0.013483234682193071
6.283578382656232e-17,-3.5212547806005426e-17
0.016076246713385974,-0.00028068809496308586
-0.0009585996355802963,-2.5715542935600904e-05
-0.0025375881666986682,0.010392443866641822
2.1414020960765547e-16,1.495194158649791e-17
-1.4574643712877636e-16,-7.581272095625186e-17
-0.0044353627709923455,0.00012902202449053288
0.014601928257351168,-0.0002493725446748229
0.03710992636151273,-0.1423191957837548
-0.009280039469758873,1.467131693347985e-05
-0.004737258912495395,0.01810578538570324
1.0247028196739801e-16,1.3589348987400243e-16
-0.004327088355956568,-0.0010227567462915135
3.390710524392936e-16,1.8559532336614024e-17
-0.005071638636746814,-5.933595863138021e-05
0.025091404030853526,0.0
-0.0018999965160490621,0.007735305492438412
0.0004145420426176883,5.2467982701622385e-05
1.924660066978441e-17,5.752958465694183e-18
1.087113282928282e-17,9.178838617002527e-18
-0.0001357384162231718,-1.6878875373045253e-05
-0.0019034510219888819,0.007740221336080371
6.092651685376958e-17,-1.2782930467229972e-18
0.0001958472307339248,2.3412450555189666e-05
0.00019584723073393125,2.341245055516122e-05
1.1146233549690416e-17,4.22454112919177e-18
1.1146233549690416e-17,4.22454112919177e-18
-0.004581056597675985,0.017421239922832774
-0.0036135669540989473,-0.0004773856065203552
0.005126556662374454,0.0006849459219470503
3.092182056426742e-16,6.63773961221702e-17
2.2690433590051205e-19,5.4315588723711894e-17
2.5938819148828487e-17,-2.211086287746025e-17
-0.0043883229833024725,0.016799203801905534
5.058763197907563e-19,1.905775743779434e-17
3.062378058412527e-17,-8.199374355016013e-18
-4.075303527480755e-17,1.7961495314545395e-17
0.0002944546899152091,4.100503028276919e-05
-0.0044093464260121715,0.016860806991341865
1.79243475406352e-16,-5.4854737275946965e-17
-0.0004248775308864145,-5.711848435029572e-05
-0.0004248775308865789,-5.711848435035564e-05
0.00045059636455734004,6.387899223901246e-05
0.0004505963645572275,6.38789922391048e-05
-0.0780750887770314,0.0013924738716843846
5.4909962056622456e-18,-2.420352263566009e-18
0.00825162500211371,0.029369472706788923
-0.0002448959809435473,-0.0010477155266800044
-0.0746855049169182,0.0012660350088081697
-4.1854884424860545e-17,-5.727365104229978e-17
-1.0627722301701347e-17,6.736280865429469e-17
0.004426183374234501,0.015776946235734626
-0.07596122331657465,0.00010393277311534208
0.007262186716722934,0.027518340105655195
-0.007943565193958642,-0.028618214887439767
-0.09117622545394741,4.861510997640679e-05
7.364184024241595e-19,-1.0438549032688739e-16
0.0013966990605886315,0.057375722361071815
1.542406497529095e-17,7.672763274174953e-17
-0.002331760502143527,-0.009336474532248498
-0.019517848122485644,-0.07443504358317685
-0.10354313070127869,-7.216036616287664e-05
0.00784849072934742,0.05804272299679
-0.008231963558787936,-0.06625176913588662
-2.39088088557742e-17,-5.846702892997739e-17
-2.955977457222916e-16,1.0417696947329746e-16
3.00915695823187e-16,-1.2297243118571716e-16
-0.05588816197241984,0.00012583112567315132
-3.6841703851541534e-17,1.6786520057375103e-17
-0.012695858400934495,-0.04805042227523556
0.000930984706703851,0.00428298635047123
-0.07075091029467985,9.680384262284359e-05
1.5955052611155538e-17,8.893716296652609e-17
-1.7598972546724273e-18,-5.466050740052438e-17
0.007947981399504712,0.031845881826887565
-0.01702688014743354,-0.06454190010878696
-0.04668495976481653,-0.000663599415627709
0.0007072354244496044,0.002859786751717015
-0.04838355132261088,-0.0007281544823859345
7.388442001324561e-17,-6.368586222898526e-17
-0.00010066487365951769,-0.011495679233729615
-1.3769768680889734e-17,7.47544918847527e-17
0.0035612931005172934,0.015267699980219446
-0.0018999965160490621,-0.007735305492438412
0.8920625181577747,0.0
-0.0023547932947035103,-0.020393422414534207
-5.275840451808775e-18,1.5493644370104055e-17
-1.3507549872779373e-17,-8.647015892686768e-17
-0.00021663949235310736,-0.0018408644066600938
-0.10801334030322687,-2.957088905656928e-05
-1.9113850775248698e-17,-1.5378546450969803e-16
0.00032495533901879154,0.002653010009655918
0.00032495533901879446,0.002653010009655918
-2.2508623532984417e-18,-9.383581856603756e-18
-2.2508623532984417e-18,-9.383581856603756e-18
-0.0465683870684197,-0.0007581352573862706
-0.0010299785620295162,-0.009367741469165258
0.0014419428107367656,0.013294723723920652
1.568845528982006e-17,3.0521983038137343e-18
2.75108882522934e-17,1.1472773014409274e-17
-3.831846714821611e-17,2.4894017353702482e-17
-0.044887647237268145,-0.0006578371853115635
-9.87669890049295e-18,-1.1580831835279186e-17
-2.569425533592793e-18,9.787726716736551e-17
-2.5306449783510048e-17,-4.408829569990121e-17
7.864365420814493e-05,0.0007646368251010892
-0.04505529297027641,-0.000672631584411097
-2.3726411535458715e-17,-1.8095250936130498e-16
-0.00011862190291171675,-0.0011020538269516645
-0.0001186219029117877,-0.001102053826951433
0.0001175088719821218,0.0011708008326142085
0.00011750887198225839,0.0011708008326141363
0.00039724197871968944,-0.004077096649823377
1.0255845302998654e-16,-3.286697789292726e-18
-0.0015801809542164062,0.000253288530544017
5.6073104923363614e-05,-6.457727668241114e-06
0.00038343464366712106,-0.0038996948474290523
2.130157593064286e-17,4.6116375002355906e-17
-3.1775212308676016e-16,2.3323128777385713e-17
-0.0008488161247092715,0.00013572520961826288
0.0004516716236991307,-0.003959183389584488
-0.0014777592760211646,0.00021286502952870355
0.001539177032704455,-0.00024175525413231517
0.0005461088987405941,-0.004751748076665495
3.74704623809494e-17,9.096695927590877e-18
-0.002998418511500067,-0.000272465752998976
1.8117778025408832e-16,1.2815912037970872e-17
0.0005005816596838368,-6.533359759387881e-05
0.003996470756993246,-0.0005692269939229798
0.0006268192757986851,-0.005395496352325431
-0.003072000743250904,5.974208200796124e-05
0.0035021052689685897,-3.0328970942487365e-05
1.1319455799898634e-16,5.15667823738962e-17
8.720674581158143e-18,6.440385821499257e-17
8.138702170576992e-18,-7.257797149427175e-17
0.0003297431167510079,-0.002913250157460595
-1.6102664217340928e-18,2.1272389027398044e-18
0.0025804416651153037,-0.00037247987533029457
-0.000228800839038965,2.2743918626055248e-05
0.0004206906778977362,-0.0036876160836600285
-1.2067172869003625e-16,4.8526178978350106e-17
-1.492625314282258e-17,-3.141298803793606e-17
-0.0017074066211157626,0.00022256328349704916
0.0034659214639539758,-0.0004989463275269459
0.0003155034115693579,-0.0024288944940410616
-0.0001532874261732014,1.9647638189281274e-05
0.0003290886397896447,-0.002517024536538526
1.3131189220900383e-17,4.864711493793376e-18
0.0005996786720887161,6.39279814708249e-05
-5.889653214328149e-17,1.7323141157433242e-19
-0.0008170734595640717,9.371761837790903e-05
0.0004145420426176883,-5.2467982701622385e-05
-0.0023547932947035103,0.020393422414534207
0.0010769296361943237,0.0
5.896585871675631e-16,-1.16983720487314e-18
-2.2714578263426543e-16,-5.868802002615063e-17
-0.00035253431919440577,7.704971113006788e-07
-0.0023620352889920267,0.020407109785060537
-1.0995938454495216e-16,-4.069403917761072e-17
0.0005083420097804648,-3.5174186618689197e-06
0.0005083420097804652,-3.517418661873663e-06
-2.724327040948616e-16,-6.326340014491808e-18
-2.724327040948616e-16,-6.326340014491808e-18
0.00031972848369264277,-0.0024222506968268583
0.0004943777477753182,2.694151393484356e-06
-0.0007015030432331984,-4.855669334193221e-06
-2.1693058201289344e-17,3.9409556235768175e-18
4.558732674244666e-17,4.487161759986994e-17
4.6756762103520264e-17,4.1323841666122276e-17
0.00030438800528288904,-0.0023352660385803654
-7.783360471165569e-17,4.6246403574827845e-18
-1.3732755596695429e-17,-4.542869523109566e-18
-1.4539358136405308e-17,-4.332181027284034e-18
-4.032065488644661e-05,-5.027663155647414e-07
0.0003061677727758832,-0.0023439135166796704
-1.8032567623487787e-17,-7.330884183250102e-19
5.814499051924811e-05,4.497524182664498e-07
5.814499051928667e-05,4.4975241828452546e-07
-6.17208973240601e-05,-9.214328044964445e-07
-6.172089732404528e-05,-9.21432804472155e-07
2.454893101455196e-17,-6.719659584525784e-17
-1.3723636057484933e-17,2.136173540019295e-18
1.2922970896469874e-16,1.164800353208832e-16
-1.42484425201798e-17,-8.547600131479055e-18
-3.019982336152645e-17,-1.4335264524009442e-16
9.44182204977276e-18,-4.5619993512362145e-17
1.9360396022433238e-16,-7.116255374088184e-18
2.596693533199255e-16,1.1738313601642013e-16
5.1015131187295064e-17,-1.66532358159038e-16
1.0338087855459297e-16,-8.009196345497729e-18
4.4696002157027847e-17,1.7863877810711648e-16
2.084173309642349e-17,-1.914714047310949e-16
-5.73298490856801e-17,1.90170717680325e-16
1.9535200674568027e-16,-5.436945877660302e-17
1.5888939290591581e-16,-1.1087703831102033e-16
-1.6749636515641923e-16,-5.3834467489976845e-18
1.0802395090875988e-16,-6.75572580756628e-17
-2.5444237911921694e-17,-6.064415394137381e-18
2.4814183396965614e-16,2.7372925836290938e-17
-3.7774776406413095e-17,-4.83253547419517e-18
-3.062157057275916e-17,-4.010719831970713e-18
-1.5693241734565227e-16,-1.7072840002963134e-17
-1.4971469386138468e-16,1.302368331576644e-17
